N_unmapped	1790285	1790285	1790285
N_multimapping	1640764	1640764	1640764
N_noFeature	2106879	18780299	19528664
N_ambiguous	1892142	80986	79547
Phatr3_J31400	18	6	12
Phatr3_J42422	462	284	178
Phatr3_J31402	0	0	0
Phatr3_J42423	128	82	47
Phatr3_J42424	3226	1732	1501
Phatr3_J7430	1064	634	437
Phatr3_J42426	5654	3169	2733
Phatr3_EG02408	4275	2423	2110
Phatr3_J31409	4476	2321	2186
Phatr3_J42428	633	336	328
Phatr3_J42429	2220	1217	1164
Phatr3_EG01843	1496	811	846
Phatr3_J42431	2162	977	1186
Phatr3_J42432	1804	882	922
Phatr3_J4937	6248	3055	3193
Phatr3_J42434	4215	2168	2242
Phatr3_J9344	1725	1040	880
Phatr3_J8866	3938	1978	1960
Phatr3_J42437	900	452	450
Phatr3_J31420	1083	610	612
Phatr3_J9252	3052	1663	1528
Phatr3_J42439	1311	647	664
Phatr3_J31423	195	64	131
Phatr3_J42440	665	306	359
Phatr3_J42441	4648	2378	2301
Phatr3_J42442	11470	6160	5341
Phatr3_J6387	1443	701	746
Phatr3_J42443	3447	1927	1520
Phatr3_J31429	113	194	146
Phatr3_EG01838	4	102	124
Phatr3_J53929	911	503	408
Phatr3_EG01882	8204	4158	4046
Phatr3_J31431	0	0	0
Phatr3_EG01820	4	194	119
Phatr3_J31432	0	117	192
Phatr3_J31433	9416	5811	5786
Phatr3_EG01782	0	1121	1059
Phatr3_J31434	576	264	312
Phatr3_EG02461	819	443	376
Phatr3_J31436	1127	521	606
Phatr3_J31437	1547	792	755
Phatr3_J42447	14128	8492	8679
Phatr3_EG01815	802	1952	1888
Phatr3_J31440	2434	1228	1222
Phatr3_J17166	2956	1436	1536
Phatr3_J31442	3981	1937	2044
Phatr3_J42451	938	494	444
Phatr3_J42452	502	253	249
Phatr3_EG02462	7680	4070	3610
Phatr3_EG02453	1304	713	597
Phatr3_J31447	3256	1563	1699
Phatr3_J17172	1596	903	693
Phatr3_EG02409	3098	1521	1582
Phatr3_J9359	792	398	408
Phatr3_J42457	10897	5738	5159
Phatr3_J31453	89	64	25
Phatr3_J42458	1227	593	634
Phatr3_J42459	1896	917	979
Phatr3_J8760	10122	5273	4849
Phatr3_J42461	882	450	432
Phatr3_J31458	332	156	176
Phatr3_EG01752	628	409	354
Phatr3_J53933	2594	1250	1479
Phatr3_J42464	1823	925	898
Phatr3_J17184	1331	743	588
Phatr3_J42466	1307	688	619
Phatr3_EG02454	33973	17472	16501
Phatr3_J31465	778	339	439
Phatr3_EG02455	474	243	231
Phatr3_EG02451	689	380	309
Phatr3_J8934	1257	545	712
Phatr3_J31469	797	450	347
Phatr3_EG02456	4338	2265	2073
Phatr3_J42473	1125	521	604
Phatr3_J42474	8714	4422	4292
Phatr3_J17198	3742	2558	2479
Phatr3_J31474	2824	2103	2016
Phatr3_EG02407	9967	5124	4867
Phatr3_J42479	2964	1589	1399
Phatr3_J42481	3197	2058	1906
Phatr3_J17199	24497	13262	12001
Phatr3_J42483	1667	925	742
Phatr3_J42484	1660	862	798
Phatr3_J53935	1828	950	878
Phatr3_J9462	21238	10609	10641
Phatr3_J42487	1758	885	873
Phatr3_J31486	5339	2834	2505
Phatr3_J42488	16148	8439	7713
Phatr3_J9007	500	265	239
Phatr3_J9033	3845	1954	1901
Phatr3_J3311	5221	2664	2567
Phatr3_J9319	1762	923	839
Phatr3_J31492	1529	814	715
Phatr3_J17215	970	481	491
Phatr3_J31494	506	259	247
Phatr3_J42494	988	1451	1238
Phatr3_EG01836	0	819	882
Phatr3_J42495	995	494	501
Phatr3_J42496	912	486	497
Phatr3_J42497	3798	1932	1974
Phatr3_EG01753	33	23	35
Phatr3_J42498	2674	1452	1230
Phatr3_EG01826	6435	3322	3121
Phatr3_J42500	3611	1807	1804
Phatr3_J42501	5597	5041	4718
Phatr3_EG01854	0	554	555
Phatr3_EG01855	0	1446	1607
Phatr3_J42502	207	95	112
Phatr3_J42503	1099	610	493
Phatr3_J8683	1915	1062	853
Phatr3_J42504	666	1692	1466
Phatr3_EG01833	0	1125	1365
Phatr3_J42505	2277	1186	1091
Phatr3_J31508	432	199	238
Phatr3_EG02200	16	9	10
Phatr3_EG02192	12203	6274	5929
Phatr3_J42507	3932	2110	1822
Phatr3_J31511	1516	769	747
Phatr3_J1598	4114	1997	2117
Phatr3_J42510	21833	11171	10662
Phatr3_EG01794	1823	1427	1379
Phatr3_EG01884	0	478	505
Phatr3_J42512	12697	7547	7423
Phatr3_EG01811	0	884	1031
Phatr3_EG01762	0	173	184
Phatr3_J42513	4453	2571	2244
Phatr3_J42514	4104	2322	2145
Phatr3_J31518	0	0	0
Phatr3_J42515	2141	1137	1005
Phatr3_J53939	3544	1786	1762
Phatr3_J24353	4366	2145	2224
Phatr3_J42518	4565	2366	2208
Phatr3_J42519	1615	938	677
Phatr3_J17226	2810	1483	1491
Phatr3_J31525	1516	921	759
Phatr3_J42521	364	205	182
Phatr3_J17228	1326	681	670
Phatr3_J42523	5935	2941	2995
Phatr3_J31529	235	112	123
Phatr3_J24362	348	293	276
Phatr3_J6528	594	428	387
Phatr3_J17238	1663	863	800
Phatr3_EG02195	0	0	1
Phatr3_EG02474	1	7	2
Phatr3_EG01778	0	0	3
Phatr3_J31535	1	1	0
Phatr3_J42527	1429	743	686
Phatr3_J31537	12	10	2
Phatr3_J31539	1139	653	486
Phatr3_J42528	13	0	13
Phatr3_EG01769	2	1	1
Phatr3_J42529	1100	531	569
Phatr3_J42530	147	53	94
Phatr3_J42531	5648	3067	2582
Phatr3_J31544	6132	3404	3407
Phatr3_J9386	8	1473	1189
Phatr3_EG01806	77	841	1125
Phatr3_EG01807	3540	1962	1699
Phatr3_J9180	5703	3005	2819
Phatr3_J42534	1078	567	511
Phatr3_J42535	757	393	364
Phatr3_J9538	6402	3406	2996
Phatr3_EG01766	0	0	0
Phatr3_EG01776	0	0	0
Phatr3_EG01784	0	0	0
Phatr3_J42537	50	28	22
Phatr3_J51345	516	231	285
Phatr3_J42538	535	320	216
Phatr3_J42539	797	417	380
Phatr3_J9342	4028	2167	2382
Phatr3_J31556	4108	2419	2210
Phatr3_EG02412	2892	1364	1528
Phatr3_J31559	635	346	289
Phatr3_J42543	5981	2961	3020
Phatr3_J9185	22178	11382	10796
Phatr3_EG02183	1013	502	511
Phatr3_EG02182	3231	1743	1488
Phatr3_J42546	674	358	316
Phatr3_J42547	3022	1472	1551
Phatr3_J42548	465	225	241
Phatr3_J17259	3842	2109	1733
Phatr3_J3062	3030	1611	1419
Phatr3_J17265	3339	1693	1646
Phatr3_J9546	861	486	478
Phatr3_J42552	1836	986	953
Phatr3_EG01787	169	94	75
Phatr3_J83	2380	1543	1388
Phatr3_J31571	2323	1423	1451
Phatr3_J42555	3612	1868	1773
Phatr3_J42556	321	165	185
Phatr3_J42557	1317	653	664
Phatr3_J5762	763	397	366
Phatr3_J42559	1274	602	672
Phatr3_J42560	6530	3155	3467
Phatr3_J31578	2209	1272	1022
Phatr3_J42561	674	380	294
Phatr3_J17276	2393	1335	1237
Phatr3_J42563	761	484	456
Phatr3_J42564	2078	1044	1034
Phatr3_J42565	621	352	270
EPrPhatr3G00000013101	124	62	62
Phatr3_J31584	3595	1933	1663
Phatr3_J42566	33134	17144	15990
Phatr3_J42567	6436	3388	3142
Phatr3_EG02435	4327	2124	2297
Phatr3_EG02436	271	151	120
Phatr3_J42570	961	529	432
Phatr3_EG02165	1444	786	658
Phatr3_EG02170	527	282	245
Phatr3_EG02437	1010	516	494
Phatr3_J9444	1116	589	528
Phatr3_J42574	4961	2308	2681
Phatr3_J31594	757	372	413
Phatr3_J3211	1109	488	621
